0.13,0.99,0.01,0.98,-0.13,0.13,0.13,-0.01,-0.99,289.49,-197.07,765.70,0.00
0.13,0.99,0.01,0.98,-0.13,0.13,0.13,-0.01,-0.99,291.67,-198.68,764.71,0.00
0.14,0.99,0.01,0.98,-0.14,0.14,0.14,-0.01,-0.99,293.90,-200.33,763.69,0.00
0.15,0.99,0.01,0.98,-0.15,0.15,0.15,-0.01,-0.99,296.19,-202.05,762.63,0.00
0.16,0.99,0.01,0.98,-0.16,0.16,0.16,-0.01,-0.99,298.53,-203.82,761.52,0.00
0.16,0.99,0.01,0.97,-0.16,0.16,0.16,-0.01,-0.99,300.92,-205.65,760.37,0.00
0.17,0.99,0.01,0.97,-0.17,0.17,0.17,-0.01,-0.99,303.35,-207.54,759.17,0.00
0.18,0.98,0.02,0.97,-0.18,0.18,0.18,-0.02,-0.98,305.84,-209.48,757.93,0.00
0.19,0.98,0.02,0.96,-0.19,0.19,0.19,-0.02,-0.98,308.37,-211.49,756.63,0.00
0.20,0.98,0.02,0.96,-0.20,0.20,0.20,-0.02,-0.98,310.94,-213.56,755.29,0.00
0.20,0.98,0.02,0.96,-0.20,0.20,0.20,-0.02,-0.98,313.55,-215.68,753.90,0.00
0.21,0.98,0.02,0.95,-0.21,0.21,0.21,-0.02,-0.98,316.21,-217.86,752.46,0.00
0.22,0.97,0.03,0.95,-0.22,0.22,0.22,-0.03,-0.97,318.91,-220.11,750.97,0.00
0.23,0.97,0.03,0.95,-0.23,0.23,0.23,-0.03,-0.97,321.64,-222.42,749.42,0.00
0.24,0.97,0.03,0.94,-0.24,0.24,0.24,-0.03,-0.97,324.41,-224.78,747.82,0.00
0.25,0.97,0.03,0.94,-0.25,0.25,0.25,-0.03,-0.97,327.21,-227.21,746.16,0.00
0.26,0.97,0.03,0.93,-0.26,0.26,0.26,-0.03,-0.97,330.05,-229.69,744.44,0.00
0.27,0.96,0.04,0.93,-0.27,0.27,0.27,-0.04,-0.96,332.91,-232.24,742.66,0.00
0.28,0.96,0.04,0.92,-0.28,0.28,0.28,-0.04,-0.96,335.81,-234.84,740.82,0.00
0.29,0.96,0.04,0.91,-0.29,0.29,0.29,-0.04,-0.96,338.73,-237.51,738.92,0.00
0.30,0.95,0.05,0.91,-0.30,0.30,0.30,-0.05,-0.95,341.67,-240.23,736.96,0.00
0.31,0.95,0.05,0.90,-0.31,0.31,0.31,-0.05,-0.95,344.64,-243.01,734.93,0.00
0.32,0.95,0.05,0.89,-0.32,0.32,0.32,-0.05,-0.95,347.62,-245.86,732.84,0.00
0.33,0.94,0.06,0.89,-0.33,0.33,0.33,-0.06,-0.94,350.62,-248.75,730.67,0.00
0.34,0.94,0.06,0.88,-0.34,0.34,0.34,-0.06,-0.94,353.64,-251.71,728.44,0.00
0.35,0.94,0.06,0.87,-0.35,0.35,0.35,-0.06,-0.94,356.67,-254.72,726.14,0.00
0.36,0.93,0.07,0.86,-0.36,0.36,0.36,-0.07,-0.93,359.71,-257.78,723.77,0.00
0.37,0.93,0.07,0.85,-0.37,0.37,0.37,-0.07,-0.93,362.76,-260.90,721.33,0.00
0.38,0.92,0.08,0.85,-0.38,0.38,0.38,-0.08,-0.92,365.82,-264.07,718.81,0.00
0.39,0.92,0.08,0.84,-0.39,0.39,0.39,-0.08,-0.92,368.87,-267.29,716.22,0.00
0.40,0.91,0.09,0.83,-0.40,0.40,0.40,-0.09,-0.91,371.93,-270.56,713.55,0.00
0.41,0.91,0.09,0.82,-0.41,0.41,0.41,-0.09,-0.91,374.99,-273.87,710.80,0.00
0.42,0.90,0.10,0.81,-0.42,0.42,0.42,-0.10,-0.90,378.05,-277.24,707.98,0.00
0.43,0.90,0.10,0.79,-0.43,0.43,0.43,-0.10,-0.90,381.10,-280.65,705.07,0.00
0.44,0.89,0.11,0.78,-0.44,0.44,0.44,-0.11,-0.89,384.14,-284.10,702.09,0.00
0.45,0.89,0.11,0.77,-0.45,0.45,0.45,-0.11,-0.89,387.17,-287.59,699.02,0.00
0.46,0.88,0.12,0.76,-0.46,0.46,0.46,-0.12,-0.88,390.19,-291.12,695.87,0.00
0.47,0.87,0.13,0.75,-0.47,0.47,0.47,-0.13,-0.87,393.19,-294.69,692.64,0.00
0.48,0.87,0.13,0.73,-0.48,0.48,0.48,-0.13,-0.87,396.18,-298.30,689.32,0.00
0.49,0.86,0.14,0.72,-0.49,0.49,0.49,-0.14,-0.86,399.14,-301.93,685.92,0.00
0.50,0.85,0.15,0.71,-0.50,0.50,0.50,-0.15,-0.85,402.09,-305.60,682.43,0.00
0.51,0.85,0.15,0.69,-0.51,0.51,0.51,-0.15,-0.85,405.01,-309.29,678.86,0.00
0.52,0.84,0.16,0.68,-0.52,0.52,0.52,-0.16,-0.84,407.91,-313.01,675.19,0.00
0.53,0.83,0.17,0.66,-0.53,0.53,0.53,-0.17,-0.83,410.78,-316.75,671.44,0.00
0.54,0.82,0.18,0.65,-0.54,0.54,0.54,-0.18,-0.82,413.62,-320.51,667.61,0.00
0.55,0.81,0.19,0.63,-0.55,0.55,0.55,-0.19,-0.81,416.43,-324.28,663.68,0.00
0.56,0.81,0.19,0.61,-0.56,0.56,0.56,-0.19,-0.81,419.20,-328.07,659.67,0.00
0.57,0.80,0.20,0.60,-0.57,0.57,0.57,-0.20,-0.80,421.94,-331.87,655.57,0.00
0.58,0.79,0.21,0.58,-0.58,0.58,0.58,-0.21,-0.79,424.64,-335.67,651.38,0.00
0.59,0.78,0.22,0.56,-0.59,0.59,0.59,-0.22,-0.78,427.31,-339.48,647.10,0.00
0.59,0.77,0.23,0.54,-0.59,0.59,0.59,-0.23,-0.77,429.93,-343.30,642.73,0.00
0.60,0.76,0.24,0.52,-0.60,0.60,0.60,-0.24,-0.76,432.52,-347.10,638.28,0.00
0.61,0.75,0.25,0.51,-0.61,0.61,0.61,-0.25,-0.75,435.06,-350.91,633.74,0.00
0.62,0.74,0.26,0.49,-0.62,0.62,0.62,-0.26,-0.74,437.56,-354.70,629.11,0.00
0.63,0.73,0.27,0.47,-0.63,0.63,0.63,-0.27,-0.73,440.01,-358.48,624.39,0.00
0.63,0.72,0.28,0.45,-0.63,0.63,0.63,-0.28,-0.72,442.42,-362.25,619.59,0.00
0.64,0.71,0.29,0.43,-0.64,0.64,0.64,-0.29,-0.71,444.78,-366.00,614.70,0.00
0.65,0.70,0.30,0.41,-0.65,0.65,0.65,-0.30,-0.70,447.09,-369.72,609.73,0.00
0.65,0.69,0.31,0.39,-0.65,0.65,0.65,-0.31,-0.69,449.36,-373.42,604.68,0.00
0.66,0.68,0.32,0.36,-0.66,0.66,0.66,-0.32,-0.68,451.57,-377.09,599.55,0.00
0.66,0.67,0.33,0.34,-0.66,0.66,0.66,-0.33,-0.67,453.74,-380.72,594.33,0.00
0.67,0.66,0.34,0.32,-0.67,0.67,0.67,-0.34,-0.66,455.85,-384.32,589.04,0.00
0.67,0.65,0.35,0.30,-0.67,0.67,0.67,-0.35,-0.65,457.92,-387.88,583.67,0.00
0.68,0.64,0.36,0.28,-0.68,0.68,0.68,-0.36,-0.64,459.93,-391.40,578.22,0.00
0.68,0.63,0.37,0.25,-0.68,0.68,0.68,-0.37,-0.63,461.89,-394.87,572.70,0.00
0.69,0.62,0.38,0.23,-0.69,0.69,0.69,-0.38,-0.62,463.80,-398.29,567.10,0.00
0.69,0.60,0.40,0.21,-0.69,0.69,0.69,-0.40,-0.60,465.66,-401.66,561.44,0.00
0.69,0.59,0.41,0.19,-0.69,0.69,0.69,-0.41,-0.59,467.47,-404.97,555.71,0.00
